Price,Open,High,Low,Close,Volume
Ticker,BMRI.JK,BMRI.JK,BMRI.JK,BMRI.JK,BMRI.JK
Date,,,,,
2019-10-15,2366.4735177043726,2384.5382010456274,2348.408834363118,2375.505859375,94139600
2019-10-16,2384.5377284787737,2402.6024082399767,2366.473048717571,2393.570068359375,118973800
2019-10-17,2393.569973618237,2420.6669921875,2393.569973618237,2420.6669921875,150037800
2019-10-18,2411.6352809328873,2483.8940159421127,2402.6029390567346,2447.7646484375,117544400
2019-10-21,2456.79638671875,2465.8287263758043,2420.667028090533,2456.79638671875,83622800
2019-10-22,2474.8614425938645,2474.8614425938645,2438.7320784684066,2465.8291015625,62050200
2019-10-23,2465.8291748909564,2565.184929190592,2438.7321509910557,2556.152587890625,98440400
2019-10-24,2574.217313878676,2619.379021139706,2556.1526309742644,2610.3466796875,132797200
2019-10-25,2628.411168561663,2628.411168561663,2520.0230791364397,2529.055419921875,105735200
2019-10-28,2529.055419921875,2556.152442278181,2501.958397565569,2529.055419921875,46389600
2019-10-29,2565.18505859375,2583.249742104974,2529.0556915713028,2565.18505859375,91735400
2019-10-30,2556.152327242271,2556.152327242271,2520.022965726479,2538.087646484375,47667200
2019-10-31,2547.119986863323,2547.119986863323,2492.925944589635,2538.087646484375,78160000
2019-11-01,2538.0876298583107,2538.0876298583107,2501.958268579189,2520.02294921875,24366800
2019-11-04,2529.0555042613637,2538.0878453480113,2483.893798828125,2483.893798828125,56584800
2019-11-05,2510.9907989501953,2601.314208984375,2501.9584579467773,2601.314208984375,94253000
2019-11-06,2592.281671776994,2601.314012096774,2465.8289073000674,2520.02294921875,113175200
2019-11-07,2538.0877607073103,2538.0877607073103,2447.7643528529575,2529.055419921875,78753600
2019-11-08,2520.0233498156913,2583.249742104974,2474.861641037632,2565.18505859375,76355000
2019-11-11,2556.1524580285904,2565.184798869681,2520.0230946642287,2547.1201171875,45212000
2019-11-12,2529.055306105427,2565.184667621219,2501.958284968583,2538.087646484375,52900800
2019-11-13,2529.0555042613637,2529.0555042613637,2447.764434481534,2483.893798828125,75148400
2019-11-14,2483.893798828125,2492.9261399147726,2420.667411221591,2483.893798828125,66698600
2019-11-15,2501.9586251896917,2538.087991618424,2501.9586251896917,2510.990966796875,47017200
2019-11-18,2510.9906088989696,2538.0876298583107,2483.893587939628,2520.02294921875,61287000
2019-11-19,2538.08756709599,2583.249267578125,2510.990546806709,2583.249267578125,67006200
2019-11-20,2583.249742104974,2601.3144256161972,2547.1203750825266,2565.18505859375,46727600
2019-11-21,2529.0555926067073,2601.314323824042,2510.9909098023736,2592.281982421875,60944600
2019-11-22,2565.184929190592,2592.2819530904926,2547.120246590658,2556.152587890625,40452800
2019-11-25,2529.0552895385304,2547.1199701780915,2501.958268579189,2520.02294921875,47676200
2019-11-26,2529.0555195171482,2547.1202017994133,2492.9261549526173,2501.95849609375,173533200
2019-11-27,2465.828761888587,2520.022800611413,2456.7964221014495,2492.92578125,72928800
2019-11-28,2474.8616740659595,2492.926357818266,2447.7646484375,2447.7646484375,56275200
2019-11-29,2447.764226660506,2529.0552895385304,2447.764226660506,2520.02294921875,53250600
2019-12-02,2520.0233498156913,2583.249742104974,2501.9586663044674,2565.18505859375,74561000
2019-12-03,2547.120275411041,2592.281982421875,2538.087934008874,2592.281982421875,79039000
2019-12-04,2556.152587890625,2583.2496117905257,2547.120246590658,2556.152587890625,65802200
2019-12-05,2565.1849582153745,2601.314323824042,2556.1526168132077,2592.281982421875,74217800
2019-12-06,2601.314323824042,2610.3466652262086,2574.2172996175414,2592.281982421875,53720600
2019-12-09,2601.314224137931,2637.443588362069,2601.314224137931,2619.37890625,72098600
2019-12-10,2601.3141419491526,2673.572868114407,2601.3141419491526,2664.54052734375,132230000
2019-12-11,2655.508056640625,2673.5727372980446,2646.4757163119157,2655.508056640625,68454200
2019-12-12,2646.4759446235553,2691.637650163206,2628.4112624076947,2637.443603515625,79738600
2019-12-13,2673.572868114407,2691.6375496557202,2655.508186573093,2664.54052734375,127472400
2019-12-16,2655.508056640625,2682.605077626754,2655.508056640625,2655.508056640625,96037400
2019-12-17,2655.508056640625,2673.5727372980446,2646.4757163119157,2655.508056640625,100790000
2019-12-18,2655.5079941860463,2727.766715116279,2646.475654069767,2718.734375,123281600
2019-12-19,2718.7345211631373,2745.83154296875,2700.6698399593956,2745.83154296875,112903200
2019-12-20,2727.766893262987,2781.9609375,2727.766893262987,2781.9609375,150472200
2019-12-23,2818.0901850728155,2818.0901850728155,2772.9284833889565,2790.9931640625,131246800
2019-12-26,2809.0579912234575,2827.1226728390425,2800.025650415665,2818.09033203125,140936400
2019-12-27,2827.12265703755,2827.12265703755,2790.9932940083163,2800.025634765625,58182800
2019-12-30,2790.993147362327,2818.090168210505,2763.896126514149,2772.928466796875,78005800
2020-01-02,2772.9286124936993,2809.0579755229332,2763.896271736391,2800.025634765625,37379800
2020-01-03,2800.025504399272,2827.1225254095875,2754.863802715413,2790.9931640625,70294600
2020-01-06,2763.8962241724917,2772.9285647743627,2718.7345211631373,2745.83154296875,61892000
2020-01-07,2790.9932459781044,2790.9932459781044,2736.799202366879,2745.83154296875,70895600
2020-01-08,2727.7668294270834,2727.7668294270834,2664.540445963542,2709.7021484375,105080600
2020-01-09,2727.766893262987,2790.9932782061687,2718.7345525568185,2781.9609375,75587000
2020-01-10,2781.9608237257285,2790.9931640625,2763.8961430521845,2790.9931640625,64231800
2020-01-13,2790.9931640625,2800.025504399272,2763.8961430521845,2790.9931640625,75399600
2020-01-14,2818.090316280242,2818.090316280242,2781.960953251008,2800.025634765625,104134400
2020-01-15,2800.025602851818,2818.0902841605393,2745.8315589256536,2763.896240234375,89795200
2020-01-16,2745.8315268004967,2772.928548446554,2718.734505154439,2727.766845703125,145432200
2020-01-17,2736.799122041869,2800.025504399272,2718.7344413683254,2790.9931640625,130500200
2020-01-20,2818.090151127049,2818.090151127049,2745.8314293032786,2754.86376953125,24031800
2020-01-21,2800.025618912338,2800.025618912338,2754.863915381494,2781.9609375,39166600
2020-01-22,2800.025650415665,2836.155013646835,2790.9933096078726,2818.09033203125,122175200
2020-01-23,2818.0902017182475,2827.12254210837,2781.960840157757,2809.057861328125,83127800
2020-01-24,2827.1225909404575,2890.3489747634067,2790.9932287559145,2863.251953125,154702000
2020-01-27,2872.2842270934466,2881.3165674302186,2781.9608237257285,2790.9931640625,98280000
2020-01-28,2763.896271736391,2827.12265703755,2745.831590221774,2800.025634765625,69349600
2020-01-29,2827.1226728390425,2863.2520360702124,2809.0579912234575,2818.09033203125,109661000
2020-01-30,2818.0902841605393,2827.1226248149,2745.8315589256536,2763.896240234375,85395600
2020-01-31,2772.928548446554,2781.96088899524,2691.6374835083816,2727.766845703125,157661000
2020-02-03,2673.5727864583337,2736.799169921875,2655.5081054687503,2709.7021484375,87271800
2020-02-04,2745.8313953488373,2772.928415697674,2709.702034883721,2718.734375,138857400
2020-02-05,2745.8315746753246,2781.9609375,2727.766893262987,2781.9609375,130211200
2020-02-06,2818.0903003246754,2836.1549817370133,2772.9285967938313,2781.9609375,111029400
2020-02-07,2772.9284833889565,2800.025504399272,2772.9284833889565,2790.9931640625,86438600
2020-02-10,2781.9608237257285,2800.025504399272,2745.831462378641,2790.9931640625,78553800
2020-02-11,2790.9931805478795,2827.12254210837,2772.9284997676345,2809.057861328125,98520200
2020-02-12,2827.1226728390425,2854.21969526242,2809.0579912234575,2818.09033203125,104678800
2020-02-13,2827.1226884392418,2872.2843927274084,2818.0903475816085,2836.155029296875,87904000
2020-02-14,2800.0255372653755,2836.154899036542,2800.0255372653755,2827.12255859375,41345200
2020-02-17,2836.155029296875,2845.1873701545082,2818.0903475816085,2836.155029296875,29816600
2020-02-18,2818.0902181509587,2836.154899036542,2818.0902181509587,2827.12255859375,65442000
2020-02-19,2836.1550600063874,2872.284423828125,2818.0903780955186,2872.284423828125,121614200
2020-02-20,2899.381462097168,2908.413803100586,2863.252098083496,2890.34912109375,114537600
2020-02-21,2872.2844083761865,2890.3490901898736,2827.1227038419697,2854.2197265625,91798000
2020-02-24,2818.0902017182475,2827.12254210837,2763.896159377512,2809.057861328125,128768800
2020-02-25,2809.0579912234575,2854.21969526242,2781.96096880008,2818.09033203125,105951800
2020-02-26,2800.025602851818,2800.025602851818,2763.896240234375,2763.896240234375,198171000
2020-02-27,2763.8961405851405,2781.9608212425596,2619.378695325787,2655.508056640625,223088600
2020-02-28,2561.8914354461986,2761.149658203125,2485.9835410626074,2761.149658203125,188868200
2020-03-02,2713.7074615698066,2751.6614120812724,2637.799560546875,2637.799560546875,101550200
2020-03-03,2694.7303771972656,2789.615249633789,2666.2649154663086,2732.684326171875,96445200
2020-03-04,2751.6614708533657,2846.546349158654,2742.172983022837,2837.057861328125,92555400
2020-03-05,2865.523511384663,2903.4774651778375,2846.546534488076,2884.50048828125,104748600
2020-03-06,2808.5923019935344,2808.5923019935344,2742.17288944639,2751.661376953125,72311200
2020-03-09,2656.7764525903044,2656.7764525903044,2495.47216796875,2495.47216796875,113132400
2020-03-10,2523.9378355823865,2656.776669034091,2523.9378355823865,2609.334228515625,114052000
2020-03-11,2628.3111290564907,2675.7535682091348,2514.4492750901445,2590.357177734375,97168800
2020-03-12,2457.5184805903455,2533.426387326727,2362.6335971698686,2438.54150390625,91578200
2020-03-13,2353.145000307579,2457.518367256705,2277.2370970718503,2410.075927734375,238623800
2020-03-16,2410.075927734375,2410.075927734375,2410.075927734375,2410.075927734375,0
2020-03-17,2248.771354019372,2248.771354019372,2096.95556640625,2096.95556640625,186380400
2020-03-18,2125.4210596177186,2144.3980333643053,1954.6282958984375,1954.6282958984375,215103400
2020-03-19,1897.697432802714,1897.697432802714,1817.994140625,1817.994140625,167876200
2020-03-20,1799.017278696924,1799.017278696924,1692.7462158203125,1692.7462158203125,478236600
2020-03-23,1650.9968923545746,1650.9968923545746,1575.0889892578125,1575.0889892578125,59985800
2020-03-24,1575.0889152566385,1605.4520750688148,1465.0224609375,1465.0224609375,237296200
2020-03-26,1442.2501518368988,1738.290972477104,1434.659361564073,1696.5416259765625,386557200
2020-03-27,1711.722959448934,1983.0936725323018,1707.9275648603555,1874.9249267578125,396812000
2020-03-30,1836.9713230298914,1836.9713230298914,1745.8818359375,1745.8818359375,39766600
2020-03-31,1764.8585666754307,1829.3802777151777,1688.950671334552,1776.2447509765625,208047600
2020-04-01,1764.8587042752677,1852.1527907232917,1685.1554079531588,1749.6771240234375,152367000
2020-04-02,1734.4953947368422,1802.8125,1654.792105263158,1802.8125,132225200
2020-04-03,1821.7896455223881,1907.18603515625,1821.7896455223881,1907.18603515625,105225600
2020-04-06,1907.185935974121,1983.0938339233398,1859.7434997558594,1973.6053466796875,113980400
2020-04-07,2049.513124047256,2125.421017530488,1886.3111530583078,1945.1397705078125,191464600
2020-04-08,1964.116809772995,1964.116809772995,1810.4033203125,1810.4033203125,155834800
2020-04-09,1821.789597831906,1859.7435477867373,1749.6770929177262,1772.449462890625,163570800
2020-04-13,1776.2449238412332,1776.2449238412332,1696.5416259765625,1696.5416259765625,115331000
2020-04-14,1700.3369290207877,1761.0632479143871,1669.9737695739877,1734.4954833984375,132848000
2020-04-15,1761.063232421875,1780.0402069091797,1669.9737548828125,1669.9737548828125,124661000
2020-04-16,1669.9738346199526,1669.9738346199526,1575.0889576529098,1597.861328125,215224000
2020-04-17,1601.656617325735,1677.5645138814568,1601.656617325735,1662.3829345703125,163407600
2020-04-20,1688.9506827557386,1719.3138410974148,1620.633576486967,1658.5875244140625,120672000
2020-04-21,1658.5876161772628,1673.7691961880387,1613.0428761449352,1650.996826171875,92203200
2020-04-22,1643.406123036,1707.9278414923788,1613.042961409469,1704.1324462890625,126786800
2020-04-23,1704.1322176106771,1734.4953751627604,1700.3368229166667,1707.9276123046875,115336400
2020-04-24,1707.9277680298992,1707.9277680298992,1624.4290771484375,1624.4290771484375,131631400
2020-04-27,1635.8153117352222,1650.9968923545746,1552.316618328784,1575.0889892578125,205382600
2020-04-28,1590.270569877165,1609.2475456513555,1544.7258280191077,1575.0889892578125,157370600
2020-04-29,1594.0658569335938,1601.6566467285156,1518.157958984375,1518.157958984375,192650200
2020-04-30,1544.7258068136034,1700.3370060257846,1540.9304117108675,1692.7462158203125,229509600
2020-05-04,1692.7462035848266,1692.7462035848266,1609.247511928176,1628.2244873046875,80572600
2020-05-05,1632.0198991965344,1669.97385034064,1578.884367594787,1601.65673828125,185282400
2020-05-06,1613.0429561321553,1616.8383513230544,1578.8843994140625,1578.8843994140625,138733000
2020-05-08,1594.06591796875,1635.8152634393603,1586.4751278831845,1594.06591796875,127482200
2020-05-11,1624.4291241873523,1624.4291241873523,1590.2705678376183,1605.4521484375,83552200
2020-05-12,1605.452186489343,1605.452186489343,1518.15809597101,1521.9534912109375,188578000
2020-05-13,1514.3627007310824,1537.1350721706476,1480.2041435717347,1521.9534912109375,134821600
2020-05-14,1506.7716976117483,1521.9532764289952,1480.2039346815664,1499.180908203125,141388800
2020-05-15,1499.1811127358296,1514.3626936242936,1396.705441738697,1427.068603515625,227234200
2020-05-18,1442.2502480783771,1442.2502480783771,1389.114712622858,1411.8870849609375,158710600
2020-05-19,1427.0685111722798,1518.1579906088084,1427.0685111722798,1465.0224609375,199655000
2020-05-20,1461.2271365603885,1563.7028058776107,1453.6363462405943,1544.725830078125,237644400
2020-05-26,1567.4981233922447,1578.8843083079269,1540.9303585889863,1556.1119384765625,180545000
2020-05-27,1575.0889286681684,1594.0659037123633,1521.953398544423,1559.9073486328125,124329600
2020-05-28,1575.0889562504553,1647.201462681199,1575.0889562504553,1628.2244873046875,265460200
2020-05-29,1628.2245135211303,1704.1324162493881,1613.0429329754788,1696.5416259765625,350546800
2020-06-02,1726.904648289536,1893.9020208713812,1719.3138586267248,1753.472412109375,207635400
2020-06-03,1772.4493877897537,1878.7204431604457,1742.0862291124133,1844.5618896484375,296607800
2020-06-04,1859.7433891054438,1897.6973358218816,1791.4262850158561,1795.2216796875,169836200
2020-06-05,1795.2217418552675,1848.357269098341,1745.8816094152708,1840.7664794921875,185391000
2020-06-08,1897.69775390625,2021.0481079101562,1878.7207763671875,1992.5826416015625,292605200
2020-06-09,2011.5591653398994,2068.4900851136704,1954.6282455661287,2002.0706787109375,147413600
2020-06-10,1973.6053951597505,1983.09388263648,1863.5389404296875,1863.5389404296875,289644200
2020-06-11,1821.7895039312368,1848.357267530234,1734.4954235345317,1780.0401611328125,364783800
2020-06-12,1742.0862722572374,1859.7435150458525,1681.3599533985973,1855.9481201171875,289959400
2020-06-15,1840.766399836136,1863.5387676691603,1780.0400856147378,1791.42626953125,169814600
2020-06-16,1829.3804357120648,1916.6745228933457,1829.3804357120648,1907.18603515625,146116600
2020-06-17,1935.6514294682718,1973.6053790656888,1855.9481353136957,1859.7435302734375,213944600
2020-06-18,1836.9710384384725,1886.3111696362002,1814.1986701933677,1829.3802490234375,152175200
2020-06-19,1852.1527099609375,1878.720474243164,1829.3803405761719,1852.1527099609375,126356800
2020-06-22,1852.1527254417879,1863.53891022934,1821.7895660083161,1825.5849609375,66825000
2020-06-23,1840.7665098186326,1840.7665098186326,1780.040191968946,1817.994140625,95010400
2020-06-24,1855.9480324161864,1973.6052696450245,1855.9480324161864,1954.6282958984375,278417000
2020-06-25,1926.1630106304417,1973.6054493159204,1874.9251768501244,1907.18603515625,146123000
2020-06-26,1945.1399475097658,1954.6284350585938,1890.1067197265627,1897.697509765625,85829000
2020-06-29,1890.1065051121268,1897.697294289284,1848.3571646377625,1874.9249267578125,99123000
2020-06-30,1907.186044404001,1916.6745321871053,1878.7205810546875,1878.7205810546875,113994400
2020-07-01,1897.6974945985721,1907.1859820715651,1863.538939695798,1893.902099609375,67747600
2020-07-02,1890.1067197265627,1907.1859973144533,1882.5159296875001,1897.697509765625,80606600
2020-07-03,1882.5159296875001,1926.1629724121094,1859.7435595703125,1897.697509765625,57839800
2020-07-06,1897.6976216133005,1954.6285502616995,1897.6976216133005,1926.1630859375,90019000
2020-07-07,1945.1399004341354,1954.6283877533263,1916.6744384765625,1916.6744384765625,80447600
2020-07-08,1916.6742990502814,2030.536138597823,1907.1858124213197,2002.0706787109375,149466800
2020-07-09,2030.5365966796876,2049.51357421875,1973.6056640625,1992.5826416015625,98277200
2020-07-10,1992.5825301460598,2002.0710183848507,1945.140088952106,1964.1170654296875,77850000
2020-07-13,1992.5826416015625,2021.0481079101562,1983.0941528320313,1992.5826416015625,72688200
2020-07-14,2011.5594482421875,2021.047936205594,1973.6054963885613,2011.5594482421875,78259800
2020-07-15,2030.536138597823,2059.001598484708,1992.5821920819758,2002.0706787109375,60755400
2020-07-16,2002.0706787109377,2030.536138597823,1992.5821920819758,2002.0706787109375,43859400
2020-07-17,2002.0710183848507,2011.5595066236415,1964.1170654296875,1964.1170654296875,60177000
2020-07-20,1964.1169523351334,1983.0939277200139,1916.674513872932,1935.6514892578125,52111600
2020-07-21,1954.6285204617482,2068.4903760226266,1926.1630565715286,2011.5594482421875,145051400
2020-07-22,2040.0247347080212,2096.9556575370825,2011.5592732934908,2059.001708984375,119245000
2020-07-23,2077.9786184210525,2191.840460526316,2059.001644736842,2163.375,145829600
2020-07-24,2163.3750915527344,2163.3750915527344,2106.4441680908203,2125.421142578125,66603400
2020-07-27,2134.9095640791224,2229.79443359375,2106.444103224734,2229.79443359375,58848200
2020-07-28,2239.2828817775107,2277.2368289262818,2191.8404478415464,2220.305908203125,74524600
2020-07-29,2220.3059210526317,2220.3059210526317,2153.886513157895,2163.375,69737200
2020-07-30,2172.8636390422953,2201.3291015625,2134.9096890153555,2201.3291015625,52644600
2020-08-03,2220.3061123934663,2229.794600053267,2068.490309836648,2087.46728515625,259720800
2020-08-04,2096.955643042321,2125.42110426009,2068.4901818245517,2115.9326171875,89173800
2020-08-05,2106.4440789473683,2163.375,2068.4901315789475,2163.375,133844600
2020-08-06,2163.3751141436687,2229.7945255428167,2163.3751141436687,2191.840576171875,90911200
2020-08-07,2163.3751515355602,2201.3291015625,2134.9096890153555,2201.3291015625,57228800
2020-08-10,2201.3291015625,2210.8175890692346,2144.3981765220906,2201.3291015625,50162400
2020-08-11,2210.8176095874737,2315.19097313023,2201.3291219926778,2267.74853515625,117978200
2020-08-12,2277.2370426829266,2381.6104071392274,2258.2600673272354,2334.16796875,92910400
2020-08-13,2372.1220158348397,2372.1220158348397,2296.214111328125,2296.214111328125,85989200
2020-08-14,2305.7025617544086,2315.191049662863,2258.260122212137,2286.7255859375,66653400
2020-08-18,2286.725530360772,2362.6334317835363,2286.725530360772,2334.16796875,115981200
2020-08-19,2343.656380074923,2372.1218421810963,2305.7024306000258,2315.19091796875,64511800
2020-08-24,2296.2140360514322,2343.6564748128258,2248.771597290039,2277.237060546875,132486400
2020-08-25,2296.2141640625,2381.61055859375,2296.2141640625,2372.1220703125,132365800
2020-08-26,2372.1219761165107,2410.075927734375,2343.6565124031126,2410.075927734375,78703400
2020-08-27,2410.0758521670386,2410.0758521670386,2353.1449265252977,2391.098876953125,93450200
2020-08-28,2381.610275084714,2410.07573653991,2353.144813629518,2362.63330078125,75655000
2020-08-31,2362.6333715615156,2391.0988338694856,2239.283034893645,2258.260009765625,222818800
2020-09-01,2267.7487563775508,2324.6796875,2229.794802295918,2324.6796875,85330800
2020-09-02,2324.679613152649,2353.1450778034978,2296.2141485018,2305.70263671875,93203600
2020-09-03,2305.702485535434,2334.1679483198222,2258.260047561454,2267.74853515625,129014800
2020-09-04,2258.259971650844,2267.748458926688,2220.3060225474683,2248.771484375,106844400
2020-09-07,2248.7713685647036,2258.2598553518965,2191.8404478415464,2220.305908203125,100673600
2020-09-08,2239.2830723718616,2277.237022751046,2229.7945847770657,2267.74853515625,60346000
2020-09-09,2239.283012885552,2239.283012885552,2182.3520888291396,2191.840576171875,98282200
2020-09-10,2096.95545342024,2096.95545342024,2040.0245361328125,2040.0245361328125,172775200
2020-09-11,1916.6744724778823,2096.9557347406535,1916.6744724778823,2077.978759765625,271155800
2020-09-14,2077.9786918308423,2191.8405379585597,2077.9786918308423,2182.35205078125,143569800
2020-09-15,2182.351934626239,2210.817394643103,2125.4210145925113,2153.886474609375,128927400
2020-09-16,2182.35214368432,2182.35214368432,2134.9097057781387,2144.398193359375,57936000
2020-09-17,2125.42110426009,2182.352026695628,2096.955643042321,2115.9326171875,76432000
2020-09-18,2115.9326171875,2153.8865654778588,2087.4671559697313,2115.9326171875,91596600
2020-09-21,2115.932709715682,2134.9096846907105,2049.5132973030823,2077.978759765625,52930000
2020-09-22,2011.5594482421875,2059.00188805922,2002.0709602787808,2011.5594482421875,113596600
2020-09-23,2011.5592956542969,2040.024757385254,1945.1398849487305,1973.6053466796875,84710800
2020-09-24,1916.6745978294334,1954.6285502616995,1897.6976216133005,1926.1630859375,121965000
2020-09-25,1973.605331848715,2030.5362548828125,1926.162895986967,2030.5362548828125,140455600
2020-09-28,2049.5131646313716,2059.001651504665,1954.6282958984375,1954.6282958984375,99702600
2020-09-29,1973.6055264778324,1992.5825026939654,1907.1861097213668,1926.1630859375,111325600
2020-09-30,1935.6515232209238,1954.628498938776,1844.5620397752332,1882.5159912109375,151529800
2020-10-01,1897.6974487304688,1973.6053466796875,1890.1066589355469,1973.6053466796875,78954200
2020-10-02,1964.1168594360352,1983.0938339233398,1897.6974487304688,1973.6053466796875,99143400
2020-10-05,1992.582306193414,2040.024742055162,1964.1168446763654,2030.5362548828125,74300800
2020-10-06,2087.46728515625,2106.4442604758524,2068.490309836648,2087.46728515625,89104400
2020-10-07,2049.5131703969596,2106.444091796875,2040.0246834969735,2106.444091796875,88748600
2020-10-08,2106.4441836295873,2115.932670943234,2059.001747061353,2068.490234375,88763400
2020-10-09,2068.4901441969314,2115.932578696861,2068.4901441969314,2106.444091796875,90248600
2020-10-12,2115.932451171875,2144.39791015625,2106.44396484375,2134.909423828125,77947000
2020-10-13,2134.909501264799,2153.886474609375,2096.955554575647,2153.886474609375,69863400
2020-10-14,2172.863601486404,2191.840576171875,2134.909652115463,2191.840576171875,109787200
2020-10-15,2163.3750915527344,2182.352066040039,2125.421142578125,2125.421142578125,77289200
2020-10-16,2125.42110426009,2144.398078405269,2068.4901818245517,2115.9326171875,67817800
2020-10-19,2125.421052631579,2172.8634868421054,2115.9325657894738,2163.375,58936200
2020-10-20,2172.8636561030835,2182.35214368432,2125.421218196903,2144.398193359375,77213200
2020-10-21,2153.886486761171,2172.8634602128113,2077.9785929546097,2096.95556640625,113901800
2020-10-22,2087.4672090022937,2106.4441836295873,2049.5132597477063,2068.490234375,138701400
2020-10-23,2096.955604896889,2115.932578696861,2077.978631096917,2106.444091796875,65900200
2020-10-26,2134.909652115463,2220.3060382000813,2134.909652115463,2191.840576171875,188574400
2020-10-27,2182.3520888291396,2220.3060382000813,2163.3751141436687,2191.840576171875,112695800
2020-11-02,2153.8866840186975,2286.725510345842,2125.4212212343095,2267.74853515625,216862800
2020-11-03,2267.7485727945964,2277.237060546875,2239.2831095377605,2277.237060546875,75963400
2020-11-04,2258.2598684210525,2286.7253289473683,2163.375,2163.375,152817400
2020-11-05,2229.7945847770657,2277.237022751046,2210.8176095874737,2267.74853515625,175877400
2020-11-06,2267.7486471381067,2315.1910874548034,2248.771671011428,2296.214111328125,164219000
2020-11-09,2372.121919461382,2391.098894817073,2296.2140180386177,2334.16796875,122653200
2020-11-10,2429.0529411764705,2476.4953814338232,2391.0989889705884,2419.564453125,249588800
2020-11-11,2438.541429227941,2467.0068933823527,2410.0759650735295,2419.564453125,166490200
2020-11-12,2419.564396784856,2429.0528846153848,2315.1910306490386,2343.656494140625,136150600
2020-11-13,2315.191140625,2372.1220703125,2305.70265234375,2372.1220703125,122043800
2020-11-16,2391.0989714591733,2448.0298993510582,2334.1680435672884,2353.14501953125,133917600
2020-11-17,2381.61055859375,2419.56451171875,2353.14509375,2372.1220703125,106261600
2020-11-18,2334.1680244986464,2410.075927734375,2334.1680244986464,2410.075927734375,124936000
2020-11-19,2372.121697829175,2410.075644994442,2353.1447242465415,2400.587158203125,94808200
2020-11-20,2381.610389346168,2410.0758521670386,2372.1219017392114,2391.098876953125,100573600
2020-11-23,2391.0990257263184,2438.5414667129517,2381.6105375289917,2429.052978515625,106905400
2020-11-24,2448.0299922482977,2467.006968932393,2419.5645272221545,2438.54150390625,140929200
2020-11-25,2467.0068733536878,2523.9378012003112,2467.0068733536878,2476.495361328125,197704000
2020-11-26,2504.960639811803,2552.403076171875,2485.983665267774,2552.403076171875,132275400
2020-11-27,2571.3804316699952,2580.8689203477443,2514.449499603501,2523.93798828125,124346800
2020-11-30,2485.9835393249755,2514.4489996989255,2362.6332110378585,2400.587158203125,307900800
2020-12-01,2400.587457532627,2514.449313225874,2400.587457532627,2476.495361328125,176568000
2020-12-02,2476.4955448925048,2523.93798828125,2457.5185675370067,2523.93798828125,114721600
2020-12-03,2523.9376299607893,2533.426117291469,2476.4951933073908,2495.47216796875,155342400
2020-12-04,2467.006983901515,2504.9609375,2438.5415187026515,2504.9609375,74976000
2020-12-07,2533.426063651469,2561.8915250408113,2514.4490893919074,2542.91455078125,133585800
2020-12-08,2533.42626953125,2552.4032453329824,2504.9608058286517,2533.42626953125,70350400
2020-12-10,2571.3799214082605,2599.845381792854,2552.4029478185316,2580.868408203125,187847000
2020-12-11,2599.8455896131227,2609.3340771664552,2542.9146642931273,2571.380126953125,94541800
2020-12-14,2552.403076171875,2580.868537987918,2533.426101627846,2552.403076171875,94645200
2020-12-15,2542.91455078125,2552.4030379110304,2504.9606022621265,2542.91455078125,135663800
2020-12-16,2580.8686145064576,2590.35710205979,2552.40315184646,2571.380126953125,97361800
2020-12-17,2571.3802761008524,2609.334228515625,2571.3802761008524,2609.334228515625,109966000
2020-12-18,2580.868499300373,2590.356986430154,2542.91455078125,2542.91455078125,142797800
2020-12-21,2571.380012170592,2580.868499300373,2533.426063651469,2542.91455078125,83174600
2020-12-22,2495.4723958969116,2514.449372291565,2410.0760021209717,2429.052978515625,165929800
2020-12-23,2467.006855161171,2504.9608067790355,2353.145000307579,2410.075927734375,110032400
2020-12-28,2467.0068733536878,2495.4723372769995,2391.0989695581898,2476.495361328125,75527000
2020-12-29,2495.472433958536,2504.9609223005837,2429.0530155642023,2438.54150390625,57422600
2020-12-30,2476.4950525336585,2476.4950525336585,2400.587158203125,2400.587158203125,88941400
2021-01-04,2410.075908954327,2476.495323768029,2362.6334698016826,2467.0068359375,61058000
2021-01-05,2485.983945616488,2485.983945616488,2429.0530155642023,2438.54150390625,69928200
2021-01-06,2438.54150390625,2476.495457274441,2381.610573853964,2438.54150390625,87109000
2021-01-07,2448.029822861366,2476.4952859178934,2438.5413351758566,2457.518310546875,80114200
2021-01-08,2457.518181021887,2495.4721297635374,2448.029693836474,2485.983642578125,93635600
2021-01-11,2495.472335481296,2599.845703125,2485.983847513686,2599.845703125,212763000
2021-01-12,2618.8225852911423,2656.776535802608,2590.3571224075426,2637.799560546875,168626000
2021-01-13,2675.7537211614394,2685.2422095343527,2628.311279296875,2628.311279296875,107392200
2021-01-14,2675.753606865876,2675.753606865876,2590.357215157391,2599.845703125,70295000
2021-01-15,2609.3339998039614,2628.3109743479904,2514.4491270838175,2552.403076171875,77235600
2021-01-18,2504.9609304490073,2637.7997676697883,2504.9609304490073,2628.311279296875,119006800
2021-01-19,2656.776573700717,2666.2650614639338,2599.845647121416,2647.2880859375,77834600
2021-01-20,2656.776449947034,2827.569221729343,2656.776449947034,2799.103759765625,220934600
2021-01-21,2799.1038144867994,2799.1038144867994,2732.684401939655,2751.661376953125,82052000
2021-01-22,2761.149787902832,2789.615249633789,2704.218864440918,2732.684326171875,117367200
2021-01-25,2751.6614522019477,2770.638427734375,2666.2650623060254,2770.638427734375,100647600
